Company Name,Address,Phone Number,Latitude,Longitude,Google Place ID,Review Summary,Average Rating,Review Texts,Business Website,Business Status
Gall Elektro AG,"Marktstrasse 13 8890 Flums, Flums, St. Gallen, Switzerland",+41 81 723 72 02,47.09148829999999,9.3457603,ChIJKTIxTpcsm0cRjjrSGoHawfg,5 reviews,4.6,"Friendly and competent employees, problem was quickly identified and solved. Gladly again👍; Excellently organized, very friendly and competent boss, who takes his time and helps you find the b; The Gall company has been responsible for installations and repairs in the Migos Pizolpark since 201; Very good company. Done the work immediately. Thank you, regards Astrid Hermann; Highly recommended! Sympathetic, competent and with the right pinch of special electrician personali",http://www.gall-elektro.ch/,OPERATIONAL
Gemeindewerke Erstfeld,"Gotthardstrasse 101, CH-6472 Erstfeld, Erstfeld, Uri, Switzerland",+41 41 882 00 10,46.8221719,8.6501912,ChIJ93zp4hBChUcR536ZEKnCgpg,5 reviews,4.2,"Great team, great cooperation. Thanks very much. Ralph from Swissanimate.ch; Great services - always welcome!",http://www.gemeindewerke-erstfeld.ch/,OPERATIONAL
Groll GmbH,"Blinzernfeldweg 9, CH-3098 Koniz, Koniz, Bern, Switzerland",+41 79 964 17 75,46.9225396,7.4215257,ChIJ-doGHVs4jkcRXVexjROkH5c,1 reviews,5.0,,http://www.groll-gmbh.ch/,OPERATIONAL
Elektrik Markus Wenger GmbH,"Wylergasse 30A, 3608 Thun, Thun, Bern, Switzerland",+41 33 335 00 30,46.7385232,7.59464,ChIJ5Zmfj01NjkcRIs3LgfF81aw,3 reviews,4.333333333333333,"Doesn't matter what it's about, whether electricity - or telephone line and connection.
Don't despai",http://www.elektrik-wenger.ch/,OPERATIONAL
Senero AG,"In der Au 5 CH-8406 Winterthur, Winterthur, Zurich, Switzerland",+41 52 203 66 55,47.4847562,8.7040346,ChIJJ326LheZmkcRjuJbo9wfW6M,5 reviews,4.8,"Senero Marine Technology
Thank you very much for the very professional clarification regarding new n; Senero Marinetechnik: Unfortunately there were a lot of complications with the FLIR camera recommend; A top service for my Mastervolt system for my Exped. Motorhome based on Ford Ranger.
Thank you very ; An innovative company that doesn't just rely on solar systems. Rather, it is about developing and im; Received very good and informative help with radio and chart plotter. Very quick response and replac",http://www.senero.ch/,OPERATIONAL
LEC Leutenegger Energie Control,"Werkstrasse 3, CH-8700 Kusnacht, Kusnacht, Zurich, Switzerland",+41 44 910 12 00,47.3181964,8.5832714,ChIJcTU3IVGmmkcR9-450jD-NFw,No reviews,0.0,,http://www.lec.ch/,OPERATIONAL
Ernst Gurtler AG,"Binningerstrasse 53, 4123 Allschwil, Allschwil, Basel-Landschaft, Switzerland",+41 61 481 22 00,47.549782,7.542417400000001,ChIJL0EbENq4kUcRrDtHWMQgySY,5 reviews,3.4,"Best work and very friendly service from Mr. Gilles! Thank you very much!; Gürtler AG is our ideal partner when it comes to installing heat pump systems. The work here is prof; Thank you for the always good, clean and prompt work. I am very satisfied and would be happy to reco; The incorrect labeling of the fuses caused me to receive an electric shock. It cost the company CHF ; Dangerous driving on public transport!",http://www.guertler-elektro.ch/,OPERATIONAL
Baumann Bau-Spenglerei AG,"Ottenbacherstrasse 22, CH-8909 Zwillikon, Zwillikon, Zurich, Switzerland",+41 43 322 86 56,47.28911590000001,8.441749399999999,ChIJATECZOcHkEcR6nbb8mCk038,No reviews,0.0,,http://www.bau-spenglerei.ch/,OPERATIONAL
Solacem Sarl,"Route de la Loye 10, CH - 1268 Begnins, Begnins, Vaud, Switzerland",+41 22 366 21 12,46.44359,6.2457843,ChIJ_RmiuclEjEcRNbJRV6gaXTY,No reviews,0.0,,http://www.solacem.ch/,OPERATIONAL
CREA Energy AG,"Bernstrasse 1, Postfach 242, 3066 Stettlen, Stettlen, Bern, Switzerland",+41 800 008880,46.9605995,7.514408,ChIJf3Yo4Sc3jkcRos6XMa8onrw,1 reviews,1.0,Very unpleasant company owner with no expertise!,http://www.creaenergy.ch/,CLOSED_PERMANENTLY
Elektro Bronnimann AG,"Neumattstrasse 6, 4450 Sissach, Sissach, Basel-Landschaft, Switzerland",+41 61 976 40 40,47.4618995,7.8094528,ChIJwTTD8yY1kEcRxG0_p0_Ycns,5 reviews,4.8,"Tooll; I can recommend this company without reservation! 👍 We built a new bathroom. Work 1A carried out. Th; Insert and connect a heat mat/floor heating with thermostat.
Although a minor thing in existing spac; Great service, nice contact. Price / offer: Very good. I can only recommend; I've only had good experiences so far! Nice, polite and competent!",http://www.höfler.swiss/,OPERATIONAL
Societe Technique SA,"Rue de la Gare 13, 2074 Marin-Epagnier, Marin-Epagnier, Neuchatel, Switzerland",+41 32 722 62 62,47.0093458,7.007321699999999,ChIJ6S_M91EJjkcRnXZnXElAiJ4,5 reviews,3.4,"Very professional company, high quality work; Very dishonest and disrespectful staff, little professionalism.
I do not recommend this company at a; Resident of the building, I experience their lighting every night, whether it is the workshop or man; Company at the top. State-of-the-art carpentry, powered by solar energy. Helpful and friendly staff.; Very nice windows. Excellent poseurs. Very neat finishes. 😍",http://www.societe-technique.ch/,OPERATIONAL
Winsun,"Beeschi Mattenstrasse 2, 3940 Steg, Steg, Valais, Switzerland",+41 27 9343254,46.3101405,7.7497474,ChIJvYvofBgVj0cRQNjKByOKEfo,5 reviews,3.4,"Sells faulty PV system that does not work. Calls are ignored, appointments are missed in rows. Here ; Be careful with shading!
If trees or nearby buildings shade the solar panels, the “Meteonorm” instru; Thank you for leaving the 2050 room available while our car is charging. Very nice initiative.; Excellent company - solution-oriented and very competent in implementation.

The cooperation was alw",http://www.winsun.ch/,OPERATIONAL
Perroud Electricite SA,"Grand'Rue 12A, 2056 Dombresson, Dombresson, Neuchatel, Switzerland",+41 32 853 20 73,47.0719337,6.955863799999999,ChIJ-4D7nBIIjkcROLCgkJE986E,4 reviews,3.0,Fast. Competent. Very nice.; Permanently closed,https://www.perroud-electricite.ch/contact,OPERATIONAL
Kibernetik AG,"Langaulistrasse 62, 9470 Buchs SG, Buchs, St. Gallen, Switzerland",+41 81 750 52 00,47.17480949999999,9.4839288,ChIJh44wyNIxm0cRXiLjMzqvy9c,5 reviews,4.8,"The Kibernetik person we deal with is extremely knowledgeable and friendly. He installed a heat pump; We have had a heat pump from Kibernetik for 20 years. It still runs perfectly :) Great product and v; Top company! We were allowed to purchase our photovoltaic system from Kibernetik AG. Top advice, fai; Service technician perfect and clean work, which I can't say about the service office. Only after 14; We installed the brine heat pump two years ago and it has been running perfectly ever since.",https://www.kibernetik.ch/,OPERATIONAL
Generation of Solar,"Werkweg 3, 3296 Arch, Arch, Bern, Switzerland",+41 76 8181839,47.1653337,7.4308637,ChIJY7Ctpcub0AkRCKxvr-6l230,3 reviews,5.0,"Very nice and competent advice, the boys are there with body and soul. Very good price/performance r; Everything went perfectly. Even in the sales phase, the advice was professional and efficient. Deadl; Competent advice, fast delivery and installation and everything works perfectly! Gladly again!",http://www.angovo-solar.ch/,OPERATIONAL
Berger Boiler-Service AG,"Raschstrasse 31, 8912 Obfelden, Obfelden, Zurich, Switzerland",+41 44 762 40 00,47.266915,8.421867899999999,ChIJWzrmeXoGkEcRVS-btmaEvA4,5 reviews,5.0,"Ordered and picked up tip-top parts for the self-service of our boiler in Obfelden. Quality of the s; Super Service! The boiler cleaning was done quickly. Friendly and competent service. Thank you!; Top boiler service & corrosion protection.
Future-oriented solar system
(Sun electricity & hot water; Fast and professional descaling of the boiler.; Top service and very friendly staff. I can only recommend Berger Boiler-Service AG!",http://www.boiler-service.ch/,OPERATIONAL
Syntegra Solar International AG,"Neuhofstrasse 5A, CH-6340 Baar, Baar, Zug, Switzerland",+41 41 769 30 91,47.1915843,8.5138295,ChIJnxkUpwH3j0cR_iSN6_dogDs,No reviews,0.0,,No website available,OPERATIONAL
Blanke Automation GmbH,"Zugerstrasse 12, CH-5620 Bremgarten, Bremgarten, Aargau, Switzerland",+41 56 631 71 81,47.3479489,8.3474872,ChIJU6Gjzy4OkEcRrJFwXcbyKEc,3 reviews,5.0,"Work was completed very quickly and workers were very friendly. Janos Rudi was extremely professiona; PV installation in 2021
I was probably really annoyed at first, but they responded to requests and c; We had a PV system project for a flat roof with partial retaining walls (vertical installation) for ",https://blanke.ch/,OPERATIONAL
Eigenmann AG,"Industriestrasse 8, CH-9300 Wittenbach, Wittenbach, St. Gallen, Switzerland",N/A,47.4623144,9.3897406,ChIJP11bZdkdm0cRFsu6SFdBiI4,5 reviews,5.0,"A company based in St.Gallen and Wittenbach with over 100 years of experience.

The Eigenmann compan; Offers everything from roofing to photovoltaics, plumbing work, heating and plumbing, new buildings ; The advice and execution were of high quality and competence. Thank you for the top work. Gladly aga; Top companies for roofing, plumbing, plumbing and more...; Top company",http://eigenmann-ag.ch/,OPERATIONAL
Solar Fricktal,"Dorfstrasse 8, CH-5079 Zeihen, Zeihen, Aargau, Switzerland",+41 62 876 14 24,47.4766814,8.083658699999999,ChIJhTBGZdk5kEcRV9AhF4j2pHc,1 reviews,5.0,,http://www.solar-fricktal.ch/,OPERATIONAL
Urs Buhler,"Seemattstrasse 21 B 6330 Cham, Cham, Zug, Switzerland",+41 41 780 07 36,47.1747513,8.4516855,ChIJb8kexVgAkEcRG0BTwq0x6gc,No reviews,0.0,,http://www.buehler-energy.ch/008_ueberuns/ueberuns.php,OPERATIONAL
Elektrizitatswerk Jona-Rapperswil AG,"Werkstrasse 30, 8645 Jona, Jona, St. Gallen, Switzerland",+41 55 220 91 11,47.232472,8.8332309,ChIJe9cLIgS3mkcRmR019GoLsqQ,5 reviews,4.0,"If you consider that the federal government and the electricity lobby are in cahoots and are totally; Thank you for being so calm on the phone.
The power outage went on for over an hour and I guess I wa; Invitation to the exhibition by Urs Schmid. Great rooms with interesting objects. Thanks for the art; very dear employees, especially the 60 year old with the 4 children, many thanks for everything!; Great employees",http://www.ewjr.ch/,OPERATIONAL
Ecosinergie tienergy SA,"Via Monte Oliveto 10, 6988 Ponte Tresa, Ponte Tresa, Ticino, Switzerland",+41 91 600 97 36,45.9710778,8.8612079,ChIJVVJmyiTThUcRNs1qv3mKiOs,5 reviews,5.0,"Ecosinergie Tienergy Sagl has installed two photovoltaic systems on my two houses: one in Banco di B; A very reliable company! They quickly got the job done on my home in a clean, precise, and professio; Very serious and reliable company, very positive and recommendable experience.",https://www.ecotienergy.com/,OPERATIONAL
Elektro Wuthrich & Fluckiger GmbH,"Sossaustrasse 3, CH-4938 Rohrbach, Rohrbach, Bern, Switzerland",+41 62 965 13 63,47.135516,7.811821999999999,ChIJRUuXYoXWj0cRVFypwEZoMTI,5 reviews,4.8,"Very good electrician. Can highly recommend this company.; Our local electrician, good service, good job; Good Stromer",http://www.wuethrich-flueckiger.ch/,OPERATIONAL
SiCHura Impianti SA,"Via Penate 4 6850 Mendrisio, Mendrisio, Ticino, Switzerland",+41 91 630 06 11,45.878211,8.9791057,ChIJAQDAD7cphEcRyctUrk_eIgs,No reviews,0.0,,No website available,OPERATIONAL
Solar Staufen AG,"Erlenweg 5, CH-5603 Staufen, Staufen, Aargau, Switzerland",N/A,47.38388279999999,8.1653182,ChIJv_AGt8QXkEcRn21rJUy4zpQ,1 reviews,1.0,Virtually unreachable by phone. Work is not carried out cleanly and as discussed. Conclusion… not re,http://www.ziltener-heizungen.ch/,OPERATIONAL
Solektra AG,"Brambergstrasse 52, CH - 6004 Luzern, Lucerne, Luzern, Switzerland",+41 41 3 101 101,47.0572424,8.2998555,ChIJn1zS5Hb7j0cRNCU8bHWFRWA,3 reviews,3.6666666666666665,"If the company is as bad as you drive, you should be ashamed of yourself!; We have expanded our photovoltaic system. The Solektra team is absolutely professional! We are very ",http://www.solektra.ch/,OPERATIONAL
Hertig Haustechnik AG,"Schutzenmattweg 35, CH-5610 Wohlen AG, Wohlen, Aargau, Switzerland",+41 56 621 11 11,47.3581691,8.2706784,ChIJE7HlXT0RkEcRGzkvbqMpm5U,5 reviews,3.6,"We had to vent our underfloor heating and have a small repair made to the toilet.
Mr. Schwab did a g; Hertig AG made a lot of mistakes when building our house. Most of all companies involved. I would no; Top company, top service, can only recommend Hertig.; Super friendly apprentices👍🏻👍🏻👍🏻; unprofessional",https://www.hhertig.ch/,OPERATIONAL
Allsol GmbH,"Sternenhofstrasse 11 4153 Reinach, Reinach, Basel-Landschaft, Switzerland",+41 61 321 23 23,47.4892142,7.595096099999999,ChIJ5Qd6fanJkUcRfNI0wd8dN04,5 reviews,4.2,"Competent down to the smallest detail. The team employees are trained and extremely hard-working.
al; 2 emails sent for a quote...

No Answer....

That says it all......; Completely satisfied",https://www.allsol.ch/,OPERATIONAL
Echnatec GmbH,"Lowenplatz 3, 3303 Jegenstorf, Jegenstorf, Bern, Switzerland",+41 31 763 30 03,47.04878679999999,7.506575199999999,ChIJM4Tbc5v7j0cRZMeFjuTPopk,No reviews,0.0,,No website available,OPERATIONAL
Walter Kalin Holzbau AG,"Studbachstrasse 15, 8340 Hinwil, Hinwil, Zurich, Switzerland",+41 55 220 66 99,47.3040915,8.818408699999999,ChIJA800mIG5mkcRqDlDCsIrLbc,5 reviews,3.4,"Work was done quickly and professionally. A platform for a barrier-free apartment and a patio door w; Our company Baumberger Wassermann AG always works very successfully with Walter Kälin Holzbau AG. Am; We are very disappointed with this company and the way they do business. After initially good experi; Kälin Holzbau realized a replacement new building (single-family house) with us and, in addition to ; Our annoyance with management must be mentioned. After visiting the construction trade fair, we want",http://www.kaelin-holzbau.ch/,OPERATIONAL
Hauser Elektro AG,"Bettengasse 22, 8217 Wilchingen, Wilchingen, Schaffhausen, Switzerland",+41 52 681 21 17,47.666173,8.471475,ChIJDXuO3hJ7kEcRP1-H6hr1iHQ,5 reviews,5.0,Best Stromer in the greater Schaffhausen area; solar specialists,https://www.hauser-elektro.ch/,OPERATIONAL
Ecomtec,"Bahnhofstrasse 6, 8302 Kloten, Kloten, Zurich, Switzerland",+41 43 255 69 68,47.4489804,8.582616,ChIJE0b6ZfGfmkcRFjwKPIgjdWY,No reviews,0.0,,No website available,OPERATIONAL
Groupe E,"Route de Morat 135, 1763 Granges-Paccot, Granges-Paccot, Fribourg, Switzerland",+41 26 352 52 52,46.8228069,7.1493546,ChIJ992QlkJvjkcR1_xdTj82VQ8,5 reviews,1.4,"Our hamburgers seemed warmed over, not the tastiest :(; They charge a lot even for small things !; I've been calling for 3 months to ask for someone to come and tell me why my electricity consumption; It's been more than a year since we moved with my spouse and we are still receiving bills for our ol; 3 months that I have been sending emails and messages to recover a credit of 500chf... today it is i",https://groupe-e.ch/,OPERATIONAL
Euro Photovoltaik AG,"Werftestr. 4 6005 Luzern, Lucerne, Luzern, Switzerland",+41 41 248 08 05,47.0466667,8.3148524,ChIJr1RLJbT7j0cRip-hwOodBZE,1 reviews,5.0,Great team - Very competent and with decades of experience.,http://euro-photovoltaik.ch/,OPERATIONAL
Alsona AG,"Schuelgass 16b, 6215 Beromunster, Beromunster, Luzern, Switzerland",+41 41 545 85 20,47.2086361,8.1869552,ChIJ84dMDZEekEcR4YN9A4m0wJE,2 reviews,5.0,"We are always very happy to approach Alsona with our projects to calculate, offer and install the so; Great company and very knowledgeable!",https://www.alsona.ch/,OPERATIONAL
Roth Elektro Kerzers AG,"Moosgasse 10, 3210 Kerzers, Kerzers, Fribourg, Switzerland",+41 31 750 50 50,46.9766778,7.1944668,ChIJb8oqVggUjkcRfliS6ynFm-8,5 reviews,5.0,"Installed photovoltaics in 2022. Professional work and takes care of everything.
I recommend.; We needed a SINA for our motor boat. Extremely fast processing, open to special requests - top custo",http://www.rothelektro.ch/,OPERATIONAL
Huber Dach und Wand,"Bahnhofstrasse 24a, 5623 Boswil, Boswil, Aargau, Switzerland",+41 56 666 24 07,47.3048516,8.3166488,ChIJ70nUH6gakEcRNhmBPJN-JBo,5 reviews,5.0,,http://www.huber-dach-wand.ch/,OPERATIONAL
Elektro Bommer AG,"Wilerstrasse 22, CH-9542 Munchwilen TG, Munchwilen, Thurgau, Switzerland",+41 71 966 43 77,47.47649089999999,8.9990955,ChIJU7fvU2jrmkcRlk-en5RNmZw,5 reviews,4.2,Top Service.; Been waiting for my meter since December 2017. Now it's the end of July 2018; Prompt friendly service 😉,http://www.elektrobommer.ch/,OPERATIONAL
Baillod SA,"Rue de la Poste 6, 1936 Verbier, Verbier, Valais, Switzerland",+41 27 775 38 38,46.0966785,7.227597899999999,ChIJZ0dcRMvPjkcR4XF9R0HYtwY,5 reviews,5.0,"This was a very chic store and the store attendant was very fast; Great store in Verbier, large choice of orders, received the next day. THANKS !; Excellent store and a great team!!!; Superb Store at the height of this beautiful resort!

Very well received, a big bravo to Adrien who ; Warm welcome, beautiful store and quality products. I had fun visiting it.",https://www.electricien-verbier.ch/,OPERATIONAL
